president names,schools
"pres.—bayard schieffelin, 476 fifth ave., new york, n.y. ","548 fifth ave., new york 36, n.y. "
"pres.— wisner payne kinne, depart- ment of english, tufts university, medford 55, mass. ",new england association for ameri- can studies 
"pres.—charles f. haley, college of education, northeastern univer- sity, boston 15, mass. ",new england association of college teachers of education 
"pres.—mary elizabeth fowler, 46 selden hill dr., west hartford, conn. ",new england association of teachers of english 
"new england junior college council pres.—eugene m. austin, colby junior college, new london, n.h. sec.—earle m. bigsbee, junior col- lege of connecticut, bridgeport, conn. new england library association pres.—jane b. hobson, public li- brary commission, montpelier, vt. sec.—elizabeth johnson, lynn pub- lic library, lynn, mass. ",3” 
"pres.— william n. locke, massachu- setts institute of technology, cam- bridge 39, mass. ",ciation 
"new england school library associa- tion pres.—janice j. byington, 191 loomis st., burlington, vt. sec.—philip e. northway, p.o. box 51, etna, n.h. ",uni- 
"pres.—stephen a. romine, college of education, university of colo- rado, boulder, colo. ","north central association of colleges and secondary schools, 106 burton hall, university of minnesota, minneapolis 14, minn. "
"pres.—peter 8. mousolite, division of higher education, office of ",school deans 
"pres.—arthur f. bruhn, dixie col- lege, st. george, utah. ",northwest association of junior col- leges 
"oak ridge institute of nuclear studies, box 117, oak ridge, tenn. pres.—paul m. gross, duke univer- sity, durham, n.c. sec.— william g. pollard. publications—news letter, m. an- nual report. pacific northwest association of inde- pendent schools, the pres.—edith t. rowe, saint nicholas school, 1501 10th ave., seattle, wash. pacific northwest conference of for- eign language teachers chmn.—robert schiffner, gonzaga university, spokane 2, wash. publication—proceedings, an. pacific northwest library association pres.—arthur l. devolder, public library, twin falls, idaho. sec.—hillis griffin, phillips petrole- | um col, p.o. box 2067, idaho falls, idaho. publication—pnla quarterly. pacific sociological society pres.—clarence schrag, department of sociology, university of wash- ington, seattle 5, wash. sec.—john james, division of social science, portland state college, portland 1, oreg. publication—pacific sociological re- — view, sa. phi delta kappa, national sorority of, see national sorority of phi delta kappa. play schools association, inc., the, 120 west 57th st., new york 19, n.y. head—alan h. kempner, box 1205, white plains, n.y. sec.— mrs. lee 8. hartman, 923 fifth ave., new york 21, n.y. publication—annual report. registry of medical technologists, see american society of clinical patholegists. rocky mountain college placement association pres.—richard schlicht, augustana college, sioux falls, 8. dak. sec.—robert menke, placement bu- reau, arizona state university, tempe, ariz. ","education directory, 1960-61 "
"rural sociological society pres.—m. e. john, department of rural sociology, the pennsylvania state university, university park, | pa. sec.—james h. copp, pennsylvania state university, university park, pa. president’s term expires—sept. 1961 publication— rural sociology, q. school facilities council of architec- ture, education, and industry pres.—jordan l. larson, 257 fourth ave., mount vernon, n.y. secondary school admission test board pres.—robert w. sides, phillips academy, andover, mass. sec.—james gowing, tabor acad- emy, marion, mass. ",education 
pres.—pendleton herring. ,"social science research council, 230 park ave., new york 17, n.y. "
,pres.—pendleton herring. 
"pres.—lee m. hollander, university of texas, austin, tex. ",society for the advancement of scan- dinavian study 
president’s term expires—dec. 1961. ,"society of american foresters, 425 mills bldg., washington 6, d.c. "
"pres.—george h. grover, state de- partment of education, albany 1, new york. ","society of state directors of health, physical education and recreation "
pres.—mrs. john c. vander pyl. ,"society of woman geographers, the, 1216 connecticut ave. nw., washington 6, d.c. "
"association pres.—francis g. townsend, univer- sity of florida, tallahassee, fla. sec.—ransom t. taylor, university of north carolina, chapel hill, n.c. head’s term expires—nov. 1962. publication—bulletin, q. and supple- ment. ","publications—bulletin, trien. news- letter, an. south atlantic modern language "
"pres.—k. a. schneider, 1000 e. marshall st., richmond 19, va. ","southeastern adult education associa- tion, extension division, univer- sity of south carolina, columbia, s.c. "
"pres.—lucile nix, state department of education, atlanta, ga. ",southeastern library association 
"cation of college women pres.— gail n. hennis, university of north carolina, greensboro, n.c. sec.—ltveline kappes, physical edu- cation department, baylor uni- versity, waco, tex. publications— newsletter, 3 nos. rectory, an. ",southern association for physical edu- 
"pres.—richard p. thomsen, episco- pal high school, alexandria, va. sec.—h. 8. kalin, isidore newman ",southern association of independent schools 
"pres.— michael m. bennett, petersburg junior college, petersburg, fla. ",southern association of junior col- leges 
"pres.—dyckman w. vermilye, roll- ing college, winter park, fla. ",southern college personnel associa- tion 
"pres.— maurice mayberry, university of florida, gainesville, fla. ",association 
"pres.— william clement eaton, uni- versity of kentucky, lexington, iy: ",southern historical association 
"pres.—rubin gotesky, university of georgia, athens, ga. ",southern society for philosophy and psychology 
pres.—edgar t. thompson. ,"southern sociological society, depart- ment of sociology and anthro- pology, box 6126, university, ala. "
"pres.—edward mccrady, university of the south, sewanee, tenn. ",southern university conference 
"pres.—f. w. hensel, agricultural and mechanical college of texas, col- lege station, tex. ",southwest placement association 
"pres.—arthur mcanally, university of oklahoma, norman, okla. ","pres.—f. w. hensel, agricultural and mechanical college of texas, col- lege station, tex. "
"pres.—winifred sewell, squibb in- stitute for medical research, new brunswick, n.j. ","special libraries association, 31 east 10th st., new york 3, n.y. "
"pres.—kenneth g. hance, michigan state university, east lansing, mich. ",speech association of america 
pres.—george bueltmann. ,"student national education association (nea), 1201 16th st. nw., wash- ington 6, d.c. "
"chmn.—r. mcallister lloyd. pres.— william c. greenough. publication—annual report. theatre library association, 476 fifth ave., new york 18, n.y. head—george freedley. sec.—grace chippendale, 1510 tre- mont st., boston 20, mass. publication— broadside, ir. ","teachers insurance and annuity asso- ciation of america, 730 third ave., new york 17, n.y. "
"pres.—gladys bahr, new trier high school, winnetta, ill. exec. dir.—hollis guy. president’s term expires—july 1961. publication—business education fo- rum, 8 nos. business education administrators division ","united business education association (nea), 1201 16th st., nw., wash- ington 6, d.c. "
"pres.—leonard l. carpenter, pub- ",1960-61 
"education, united states chapter pres.— donald tate, arizona state university, tempe, ariz. sec.—robert p. poland, michigan state university, east lansing, mich. president’s 1961. publication—zijnternational review for business education, bien. mountain-plains business education association head—ruben j. dumler, st. john’s college, winfield, kans. sec.—agnes kinney, north high school, denver 11, colo. publication — mountain - plains news exchange, sa. national association for teacher education head—russell j. hosler. sec.—hollis guy, 1201 16th st., nw., washington 6, d.c. publications — national business education quarterly. bulletin, sa. southern business education asso- ciation pres.—hulda erath, southwestern ",international society for business — 
"pres.—ralph asmus, phoenix col- lege, phoenix, ariz. ","of south carolina, columbia, 5.c. publication—southern news erx- change, sa. western business education asso- ciation "
pres.—richard a. rettig. ,"united states national student asso- ciation, 3457 chestnut st., phila- delphia 4, pa. "
"pres.—charles n. hockman, motion picture production, university of oklahoma, norman, okla. ",university film producers association 
"pres.—w. a. cox, state university of iowa, iowa city, iowa. ",upper midwest association of colle- giate registrars and admissions officers 
"head’s term expires—oct. 1961. western arts association, see national art education association. western association of college and university business officers pres.—harry e. brakebill, san fran- cisco state college, san francisco 27, calif. sec.—charles o. pierpoint, univer- sity of redlands, redlands, calif. publication—proceedings, an. western business education associa- tion, see united business education association. ",43 
"western college association, 1225 east weldon st., fresno 4, calif. head—arnold e. joyal, fresno state college, fresno 21, calif. sec.—mitchell p. briggs. publication—addresses and proceed- ings. western college placement association pres.— will kidwell, san diego state college, san diego 15, calif. sec.—carl dickinson, university of washington, seattle, wash. head’s term expires—june 1961. publication—newsletter, 3 nos. ","head’s term expires—oct. 1961. western arts association, see national art education association. western association of college and university business officers pres.—harry e. brakebill, san fran- cisco state college, san francisco 27, calif. sec.—charles o. pierpoint, univer- sity of redlands, redlands, calif. publication—proceedings, an. western business education associa- tion, see united business education association. "
"pres.— donald lindsley, university of california, los angeles 24, calif. see.—francis h. palmer. western society for physical education of college women head—leona holbrook, brigham young university, provo, utah. sec.— mildred wohlford, washington state college, pullman, wash. publication—proceedings, an. young men’s christian associations of | ","western psychological association, environmental physiology labora- tory, 2251 college ave., berkeley 4, calif. "
"pres.—mrs. edward silberman, 4412 abbott ave., n., minneapolis 22, minn. ",alpha alpha gamma _ (architecture) (women only) 
"pres.—frank j. zvanut, country club rd., st. charles, mo. ","alpha chi sigma fraternity (chemis- try), (men only), 5503 east wash- ington st., indianapolis 19, ind. "
"pres.— walter guild, 130 kearny st., san francisco 8, calif. ",alpha delta sigma (advertising) (aen only) 
"alpha epsilon iota (medicine) (women only) head—lois lillick, m.d., flower and fifth avenue hospitals, fifth ave. and east 105th st., new york 29, n.y. sec.—eva-jane larson, m.d., 5137 alameda st., st. paul 12, minn. alpha epsilon rho (radio-tv) sec.—cal watson, radio station kwsc, pullman, wash. alpha kappa delta, see united chapters of alpha kappa delta (sociology). alpha kappa kappa fraternity (medi- cine) pres.—john e. martin, m.d., 683 e. broad st., columbus, ohio. sec.—robert h. kuhn, m.d., 17 n. harding rd., columbus, ohio. publication—the centaur. alpha kappa psi, fraternity (men only) pres.—l. russell jordan, university of florida, gainesville, fla. sec.—john d. sparks, 111 hast 33th st., indianapolis 5, ind. president’s term expires—sept. 1963. publications—the diary, q. hand- book, 1956. alpha lambda delta (freshman schol- arship) (women only) pres.—marjorie johnston, university of nebraska, lincoln 8, nebr. 45 ",1962. 
"pres.— wilburt c. davison, school of medicine, duke university, dur- ham, n.c. ",alpha omega alpha (medicine) 
,"publications—the alpha omegan, 3 nos. handbook. ditrectory. "
pres.—raymond hughes. ,"alpha phi sigma (scholarship), west liberty state college, west lib- erty, w. va. "
"pres.—robert f. calrow, 4828 gar- field ave., south minneapolis 9, minn. ","alpha rho chi (architecture) (men only), 3092 university station, co- lumbus 10, ohio. "
"pres.—jacqueline gorka, 111 west steuben ave., pittsburgh 5, pa. ",alpha tau delta (nursing) (women) only) 
"pres.—d. §. clark, school of mechan- ical engineering, purdue univer- sity, lafayette, ind. ",association of college honor societies 
"pres.—conrad b. park, newberry college, newberry, 8.c. ",chi beta phi scientific fraternity 
"coif, see order of the coif, the (law). cwens, see national society of cwens, the (sophomore scholar- ship). delta epsilon sigma (scholarship— catholic colleges) pres.—rev. william e. o’donnell, 580793—61——4 ","publication—the transit, sa. "
"pres.—roxine beard petzold, r.f.d. 2, newark valley, n.y. ","delta omicron international music fraternity (women only), 717 north ninth st., beatrice, nebr. "
"pres.—erich hofacker, washington university, st. louis, mo. ",delta phi alpha (german) 
"delta phi delta (art) pres.—leonard good, drake univer- sity, des moines 11, iowa. sec.—john f. helm, jr., department of architecture and allied arts, kansas state university, manhat- tan, kans. publications—fpallette, an. ier, delta psi kappa (physical education) (women only) head—reva ebert, box 5206, n. t. station, denton, tex. ","publication—the delta pht alpha bulletin, an. "
"pres.— maxine barnhart, 513 conkey st., hammond, ind. ","epsilon eta phi sorority (commerce and business administration) (women only), 43 east cedar st., chicago 11, ill. "
"pres.—albrecht naeter, university of oklahoma, stillwater, okla. ",eta kappa nu association (electrical engineering) (fen only) 
"gamma sigma delta (agriculture) pres.—d. m. hall, college of agri- culture, university of illinois, ur- bana, iii. sec.—russel! b. kickerson, college of agriculture, pennsylvania state university, university park, pa. ","gamma eta gamma, see legal frater- nity of gamma eta gamma, the. "
"pres.— milton d. green, 40 washing- ton sq., south, new york 12, n.y. ","delta phi, the (men only) "
"pres.—raymond g. pluemer, ken- wood senior high school, balti- more 21, md. ",iota lambda sigma (industrial educa- tien) (men only) 
"pres.—eva williamson, university of south carolina, columbia, s.c. ","kappa delta epsilon (education) (wo- men only), wittenberg college, springfield, ohio. "
"pres.—jean barshay, 39 poplar lane, levittown, pa. ",kappa epsilon (pharmacy) (women only) 
"pres.—carl fronabarger, southwest missouri state college, springfield, mo. ",kappa mu epsilon (mathematics) 
"pres.—mrs. william f. pishalski, 316 ridgemont rd., grosse pointe farms 36, mich. ",(women only) 
"pres.—ruth weimer, 215 pomerene hall, columbus 10, ohio. ","mortar board, ine. (leadership— seniors) (women only) "
"pres.—mrs. robert f. cayton, 121 east 43d st., covington, ky. ","national society of cwens, the (sophomore scholarship) (women only) "
"pres.—charles goss, m.d., louisi- ania state university, new orleans, la. ","nu sigma nu (medicine) (men only), 1 west main st., madison 3, wis. "
"pres.—henry n. peters, jr., o.d., 1430 poplar ave., memphis 4, tenn. ",omega delta (optometry) (men only) 
"omicron kappa upsilon (dentistry) (men only), school of dentistry, st. louis 10, mo. pres.—webb b. gurley, d.d.s., washington university, st. louis 10, mo. ","publication—the optist, 8 nos. omicron delta kappa society, the (leadership) (men only) head—arno j. haack, washington university, st. louis 5, mo. sec.—robert w. bishop, university of cincinnati, cincinnati 21, ohio. publications—the circle, q. the odk booklet of information, 1960. "
"pres.—gladys e. vail, school of home economics, purdue univer- sity, lafayette, ind. ","omicron nu (home economics), home economics bldg., michigan state university of agriculture and ap- plied science, east lansing, mich. "
"pres.—joyce hittenberger, 3340 car- lyle terrace, lafayette, calif. ","phi chi theta, inc. (commerce) (women only), 1945 lebanon dr., ne., atlanta 9, ga. "
"phi delta pi fraternity (physical ed- ucation) (women only) head—alleine swain, 61 east 60th st., hialeah, fla. sec.—sondra levine, 465 e. lincoln ave., mt. vernon, n.y. publications—the progressive phys- ical educator, sa. handbook, 1960. phi epsilon kappa fraternity (physi- cal education) (men only), 3747 north linwood ave., indianapolis 18, ind. pres.—r. l. memmel, 608 east mcmillan st., cincinnati 6, ohio. sec.—r. r. schreiber. publications—the physical educa- tor, qe the black and gold bulle- tin, 3 nos. ",52 
"phi gamma nu sorority (commerce) (women only), 327 south la salle st., chicago 4, iii. pres.— dolores t. paulikas. sec.—francis r. grigg. publication— magazine of phi gamma nu, sa. ",phi 
"phi lambda upsilon (chemistry and chemical engineering) (men only) pres.—thomas b. cameron, depart- ment of chemistry, university of cincinnati, cincinnati 21, ohio. sec.—alfred a. schilt, department of chemistry, university of michi- gan, ann arbor, mich: ","phi kappa phi, see honor society of phi kappa psi, the (scholarship). phi lambda kappa medical fraternity, inc. (men only) head—a. charles cohen, m.d., 1919 ke. dauphin 8t., philadelphia, pa. sec.—abram h. persky, m.d., 1205 spruce st., philadelphia 7, pa. publications—phi lambda kappa quarterly. directory. "
"& pres.—mrs. james mosby, 1637 elm ","phi mu gamma (fine arts) (women only), box 70, east bank, w. va. "
"pres.—john f. huber, m.d., moreno rd., wynnewood, pa. ","phi rho sigma fraternity (medicine) (men only), 108 mcclellan dr., pittsburgh 36, pa. "
"pres.—h. w. witt, d.o., 926 east 1lith st., kansas city 6, mo. ",phi sigma gamma fraternity (osteo- pathy) (men only) 
"pres.—donald a. murray, beloit col- lege, beloit, wis. ",phi sigma iota (romance languages) 
"pres.—leroy g. pulver, dickinson state teachers college, dickinson, n. dak. ",phi sigma pi fraternity (education) (men only) 
"pres.—henry van der schalie, uni- versity of michigan, ann arbor; mich: ",phi sigma society (biological sciences) 
"sec.—fred 8s. orcutt, hillcrest dr., blacksburg, va. publication—the biologist, q. phi upsilon omicron (home econom- ics) (women only) pres.—rebecca gifford, 930 cali- fornia dr., fayetteville, ark. sec.—genevieve forthun, 720 north 12th st., fargo, n. dak. publication—the candle, sa. pi delta epsilon (journalism) head—herman a. estrin, newark college of engineering, newark 2, n.j. sec.—edward e. mcdonald, 5738 howe &t., pittsburgh 32, pa. publications—handbook, 1957. college publisher, q. ",education associations 
"pres.—joseph yedlicha, de paul uni- versity, 2822 kenmore ave., chi- cago 14, ill. ",pi delta phi (french) 
"pres.—don l. bowen, 6042 kimbark ave., chicago 37, ill. ",pi sigma alpha (political science) 
"pres.—adelor j. petit, jr., 111 west monroe st., chicago, ill. ","professional interfraternity conference, the (men only) "
"pres.—phillip earle williams, d.d.s., medical arts bldg., dallas, tex. ","broad and chestnut sts., philadel- phia 10, pa. "
"pres.—robert c. fulford, d. o., 19 west 7th st., cincinnati 2, ohio. ",psi sigma alpha (osteopathy) 
"pres.—charles m. kelley, auburn university, auburn, ala. ",scarab (architecture) (men only) 
"pres.—mrs. james g. kirk, 2608 nw. 26th st., oklahoma city 12, okla. sec.—mrs. james c. whinery, 1447 57th st., des moines 11, lowa. president’s term expires—aug. 1962. publication—pan pipes, q. ","sigma alpha iota (music) (women only), 1447 57th st., des moines 11, iowa. "
"pres.—esther 8. anderson, stratford hotel, 25 e st., nw., washington 1, adc. ",sigma delta epsilon (graduate sci- ence) (women only) 
"pres.— william r. hughes, 2021 east belvedere ave., baltimore 14, md. ",sigma delta kappa (law) (men only) 
"pres.—t. earle hamilton, texas technological college, lubbock, tex. ",sigma delta pi (spanish) 
"pres.—mark c. wakefield, indiana university, bloomington, ind. ",sigma delta psi (physical fitness) (men only) 
"grand pres.—robert j. beals, 1503 south hillcrest st., urbana, ill. sec.—william m. jermain, 1908 st. ",sigma phi delta (engineering) (men only) 
"pres.—stanley s. ballard, depart- ment of physics. university of florida, gainesville, fla. ",sigma pi sigma (physics) 
"pres.—k. grosvenor bailey, 649 s. olive st., los angeles 14, calif. ",sigma sigma phi (osteopathy) (afen only) 
"pres.—m. h. cook, bell telephone laboratories, inc., murray hill, nak ",sigma tau (engineering) (alen only) 
"pres.—donald a. dahlstrom, the eimco corp., 301 8. hicks rd., palatine, ill. ","tau beta pi association, inc., the (en- gineering) (aen only), 321 perkins hall, university of tennessee, knoxville 16, tenn. "
"sec.—e. t. sullivan. publication—x7i sigma pi record. zeta phi eta (speech) (women only) pres.—marjorie l. gilchrist, rt. 1, ",head—k. r. swinford. 
"alabama association of school boards, box 6133, university. head—c.r. bottenfield, 1003 green springs ave., birmingham 5. sec.— george howard. : gomery 4. publication—the bulletin, 8 nos. pres.—sam price jones, high alabama association of school li- school, dothan. brarians, state department of ed- sec.—j. c. blair, state department ucation, montgomery 4. pres.—ruth junkin, gordo. sec.— martha jule blackshear. ","alabama sec —frank newell, calhoun county schools, anniston. publication—newsletter, ir. alabama association of secondary school principals, state de- partment of education, mont- "
"alabama congress of parents and pres.—fannie mae faulk, girard ","of education, montgomery 4. alabama department of elementary school principals "
"nal, 9 nos. pres.—henry king stanford, bir- alabama association of school ad- mingham-southern college, bir- ","dexter ave., montgomery 4. sec.— miriam a. locke, university. head—margaret vines, bessemer. publication—bulletin, an. gee.— cc. p» nelson. alabama foundation for independent publication—alabama school jour- colleges "
"pres.— leroy brown, anniston sec.—leslie s. wright, howard col- city schools, anniston. lege, birmingham 9. ",ministrators mingham 4. 
"pres.—r. e. lawson, east highland high school, sylacauga. ",principals 
"pres.—d. p. culp, livingston state college, livingston. ","association of alabama college admin- istrators, university of alabama, university. "
"alaska educational association, 3 valentine bldg., juneau. pres.—janet rougier. sec.—lyman e. allen. president’s term expires—june 1961. publication—alaska teacher, 6 nos. association of alaska school boards ",alaska 
"pres.—mrs. verne littlefield, 5303 ","arizona congress of parents and teachers, 2721 north 7th ave., phoenix. "
"pres.— margaret porter, ",arizona county school superintend- ents association 
"pres.—frederica wilder, cragin school, 2945 n. tucson bivd., tucson. ",arizona association of elementary school administrators 
"pres.—rulon t. shepherd, mesa public schools, mesa. ","arizona association of school adimin- istrators, 3636 north 15th ave., phoenix. "
"pres.—andy tolson, high school, tucson. ",arizona association of secondary school principals 
"pres.—robert groenig, 4343 west ",arizona federation of teacher unions 
"pres.—jacob c. frichthendler, p.o. box 4336, tucson. ","north 31st st., phoenix. "
"arizona state library association pres.—susie h. gondek, public li- brary, tucson. sec.—grace yoder, tucson. publications—arizona librarian, q. directory, 1957. ","publication—asba bulletin, 10 nos. "
"arkansas education association, 1500 west 4th st., little rock. head—hugh l. mills, hot springs. sec.—forrest rozzell. publication—journal education, 9 nos. arkansas association of school ad- ministrators pres.—s8. c. tucker, danville. sec.—robert stephens, dequeen. ","publication—a rkansas parent teacher, 9 nos. "
"arkansas association of secondary schoel principals pres.— william c. brasher, high school, stuttgart. sec—frank l. williams, junior high school, hot springs. head’s term expires—dec. 1961. ",of arkansas 
"arkansas county supervisors asso- ciation pres.—c. c. stuart, arkansas city. see.—lila smith, magnolia. publication— handbook. department of higher education, 1500 west 4th st., little rock. head—virgil w. adkisson, uni- versity of arkansas, fayetteville. ","arkansas association of secondary schoel principals pres.— william c. brasher, high school, stuttgart. sec—frank l. williams, junior high school, hot springs. head’s term expires—dec. 1961. "
"pres.—john e. brown, jr., john brown university, siloam springs. ","arkansas foundation of associated colleges, 309 center st., room 108, little rock. "
"pres.—frances nix, hall high school, little rock. ",arkansas library association 
pres.— wallace burr. ,"california association of independe nt schools, p.o. box 1211, los altos. "
"pres.—t. stanley warburton, city schools, 450 north grand, los angeles 12. ","california association of school ad- ministrators, 1705 murchison dr., burlingame. "
pres.— mrs. c. h. culbertson. ,"california congress of parents and teachers, inc., 322 west 21st st., los angeles 7. "
"pres.—vinton stratton, plaza dr., daly city. ",trators association 
"california library association, 829 coventry rd., berkeley 7. pres.—peter t. conney, oakland. sec.—edna h. yelland. publications—california librarian q. ",48 park 
"pres.— melvin f. quigley, 7722 east hondo, downey. ","inc., p.o. box 891, long beach 1. "
"associated colleges of colorado, 387 denver club bidg, denver 2. pres.—sister frances marie, loretto heights college, loretto. exec. dir.— wayne liljegren. association of colorado independent schools, 3401 south university blvd., englewood. pres.—lewis perry, jr., fountain valley school, colorado springs. sec.—john f. dunn. publication— directory. 1958. association of presidents of state in- stitutions of higher learning in the state of colorado staff dir.harry 8s. allen, 424 farmers union bldg., denver 3. colorado association of school boards, the, 1165 broadway, boulder. pres.—lois b. heath, 2212 ash st., denver 7. exec. dir.— william conklin. publication—colorado school board bulletin, 10 nos. ",colorado 
"clermont st., denver 7. publication—the colorado teacher, 10 nos. colorado council of adult education pres.— robert 8. graham, 1100 14th st., denver 2. sec.—bette hurlbut, 2440 8. adams st., denver 10. colorado education association, 1605 pennsylvania st., denver 3. pres.—arthur axelson, grand junc- tion. sec.—craig p. minear. publication—colorado school journal, 9 nos. ","sec.—mrs. eugene wilcox, 2917 "
"colorado association of county su- perintendents pres.—josephine busby, glenwood springs. sec.—claire j. watson, cortez. colorado association of school ad- ministrators pres.—i. k. boltz, public schools, grand junction. sec—w. b. fitzsimmons, public schools, adams city. publication—colorado school ad- ministrator, ir. ",parent- 
"colorado elementary principals asso- ciation pres.—clarence chastain, box 638, rangely. sec.— george white, meeker. publication—silver peaks, 3 nos. ","colorado association of county su- perintendents pres.—josephine busby, glenwood springs. sec.—claire j. watson, cortez. colorado association of school ad- ministrators pres.—i. k. boltz, public schools, grand junction. sec—w. b. fitzsimmons, public schools, adams city. publication—colorado school ad- ministrator, ir. "
"colorado federation of teackers, 360 acoma st., denver 23. pres.—royce forsyth, 1830 east warren, denver 10, colo. sec.—herrick s. roth. president’s term expires—oct. 1961. ","colorado secondary school principals association head—robert v. school, olathe. sec.—robert l. robinson, high school, brighton. "
pres.—richard §. ricciardi. ,"connecticut adult education associa- tion, board of education office, fairfield. "
"pres.—charles hapgood, 30 center st., torrington. ","connecticut association of rural school superintendents and supervisors, state department of education, hartford 15. "
"pres.—thomas h. skirm, 249 high st., hartford. ",connecticut association of secondary schools 
"pres.—nathan l. whetten, univer- sity of connecticut, storrs. ","tion, state office bldg., hartford 15. "
"connecticut education association, 21 oak st., hartford 6. pres.—bernice niejadlik, 37 pros- pect st., danielson. sec.—lyndon u. pratt. publications—connecticut teacher, 8 nos. members’ manual, an. ","publications—higher education in connecticut, 3 nos. colleges of connecticut, 1960. "
"connecticut library association pres.—eileen o’ neill, public library, new haven. sec.—kathleen r. witten, library, wesleyan university, middletown. publication—news and views, 10 nos. ",of the 
"elementary school principals associa- tion of connecticut pres.— william ealahan, school, darien. sec.—elizabeth wienn, king philip elementary school, 100 king philip dr., west hartford. publication—newsletter, q. parent-teacher association of cone« necticut, 125 trumbull st., hart- ford 3. head.—mrs. j. edward sjolund, 23 harris st., norwalk. ","publication—federation reporter, q. "
"pres.—richard quick, glen farm, ",delaware library association 
"pres.—robert h. reed, horsehead ",delaware school boards association 
"pres.— darrell long, h. c. conrad high school, wilmington. ",delaware association of school ad- ministrators 
"pres.—theda wilson, samuel g. elbert school, wilmington. secondary school principals section ","delaware elementary school princi- pals associations, 113 south bradford st., dover. "
"pres.—lemuel a. penn, phelps voca- tional high school, 24th st. and benning rd., ne., washington 2. ","district of columbia association of secondary school principals, ross administration annex no. 1, 1730 r st., nw., washington 9. "
"pres.—mrs. c. rhodes cox, 3390 stuyvesant pl., nw., washington is ",district of columbia congress parents and teachers 
"pres.—ellis haworth, 4401 daven- port st., nw., washington 16. ","district of columbia education associa- tion, 1201 16th st., nw., wash- ington 6. "
"pres.—ann c. coluzzi, deal junior high school, nebraska ave. and davenport st., nw., washington 16. ",| school teachers association 
"pres.—eleanor r. hasting, national library of medicine, washington 2. ",_ district of columbia library association 
pres.—hugh f. mckean. exec. dir.—james o. avison. ,"associated florida private colleges fund, 14 magnolia building, or- lando. "
"florida association of colleges and universities pres.—milton w. carothers, florida state university, tallahassee. sec.—donald j. tolle, st. petersburg junior college, st. petersburg 10. publication—proceedings. ",an. direc- 
"florida education association, inc., 208 w. pensacola st., tallahassee. pres.—woodrow j. darden, 2309 whispering hills rd., titusville. sec.—ed. henderson. president’s term expires—july 1961. publications—florida education, 9 nos. handbook for florida’s in- structional personnel. handbook for florida’s principals. department of county superintend- ents, p.o. box 3408, tampa 1. chmn.—william j. woodham, jr., p.o. drawer 1470, pensacola. sec.—j. hartley blackburn, p.o. box 509, bradenton, ","florida congress of parents and teach- ers, inc., 1020 legion pl., orlando. head—mrs. howard m. weenick, 1401 28th ave., so., st. petersburg. dir.—mrs. a. g. wagner. publication—the florida teacher, 10 nos. florida council of independent schools head—l. miller, bartram school, jacksonville. sec.—harold r. malamud, abbott gardens private school, 7705 ab- bott ave., miama beach 4. "
"pres.— elliott hardaway, library, university of south florida, tampa. ",florida library association 
pres.—mrs. helene j. vosloh. ,"florida school board association, 208 west pensacola st., tallahassee. "
"pres.—john hopkins, elementary school, 16th st., st. petersburg. ","florida state teachers association, inc., 449 west georgia st., talla- hassee. "
"manuals. georgia congress of parents and teachers pres.— mrs. j. r. pinson, jr., bacon- ton. ",721 east 
"pres.—louise thompson, registrar — ","depariment of higher education, 197 central ave., sw., atlanta 3. "
"shorter college, rome. sec.—john w. teel, georgia south- western college, americus. georgia association of school admin- istrators, 197 central ave., sw., atlanta 3. pres.—gordon r. holstun. ","pres.—louise thompson, registrar — "
"ville. georgia association of school super- intendents pres.—k. n. phillips, ocilla. sec.—mary lee clark, woodbine. georgia elementary school principals association, 197 central ave., sw., atlanta 3. head—clyde w. kimball, jr., 20 evelyn way, nw., atlanta 18. sec.—mary mitcham, east thomas- ton school, thomaston. publication—georgia elementary principal, q. georgia high school principals as- sociation pres.—ben g. waller, high school, cairo. sec.—w. h. adams, high school, toccoa. ","sec.—clayton peacock, milledge- "
"pres.—w. l. robinson, college park. ",georgia school boards association 
"chmn.—katsumi dometani. sec.— martha i. martin. hawaii congress of parents and teach- ers, 525 keawe st., honolulu 13. head—mrs. teruo yoshina, 1811 mott-smith dr., honolulu 14. sec.—mrs. ralph b. johnson, 2447 makiki hts., honoiulu 14. head’s term expires—nov. 1961. publication—newsletter, sm. hand- book, an. : hawaii education association, kalakaua ave., honolulu 14. pres.—sik kum tsui. : sec.—james r. mcedonoogh. ","commissioners of public instruction, state of hawaii, p.o. box 2360, honolulu 4. "
"hawaii library association, p.o. box 3941, honolulu 12. pres.—mrs. jessie c. wheelwright, hawaiian telephone co., honolulu. sec.—frances m. kenyon, punahou school, honolulu 14. publication—hawaii library associ- ation journal, sa. newsletter, bm. ","head—isamu miyoshi, kausi high school, box 511, lihue. "
"pres.—hervon snider, university of idaho, moscow. ","ers, 614 state st., boise. "
"department of elementary school principals, 614 state st., boise. pres.—eugene j. gibbons. sec.—john a. snider, department of education, university of idaho, moscow. publication—the grapevine, 4 nos. idaho association of secondary school principals pres.—kenneth hill, lewiston. sec.—e. gledhill, buhl. ",can falls. 
"idaho federation of teachers pres.—gladys messex, pocatello. sec.—louis schroyer, twin falls. ",66 
"idaho library association pres.—blanche kurtz, glenns ferry ","idaho federation of teachers pres.—gladys messex, pocatello. sec.—louis schroyer, twin falls. "
